mean_fit_time,mean_score_time,mean_test_score,param_SVMR__C,param_SVMR__cache_size,param_SVMR__class_weight,param_SVMR__gamma,param_SVMR__kernel,param_SVMR__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.763166666031,0.0693333943685,0.116174875244,0.30000000000000004,8000,,0.0001,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0001, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0353713697288,0.0178854109202,0.0358097580981
0.713833332062,0.0788333813349,0.692017102494,0.30000000000000004,8000,,0.0005179474679231213,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0005179474679231213, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",37,0.71512987013,0.702987012987,0.698225108225,0.672251082251,0.651406926407,0.711385281385,0.0248154566424,0.0213652506601,0.0226982717521
0.507166703542,0.0715000232061,0.932429236105,0.30000000000000004,8000,,0.0026826957952797272,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0026826957952797272, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",23,0.951310093415,0.961984506721,0.908341307815,0.946266803372,0.895758714969,0.93011619959,0.0552008451093,0.0263612554755,0.0236345638786
0.608500043551,0.038499991099,0.963882538486,0.30000000000000004,8000,,0.013894954943731389,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.013894954943731389, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",11,0.980667578036,0.957965367965,0.94176463887,0.976601731602,0.98045112782,0.945689223058,0.00803648293171,0.0213599643438,0.0161890554445
1.07833329837,0.0620000362396,0.904005635644,0.30000000000000004,8000,,0.071968567300115291,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.071968567300115291, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",30,0.927397991025,0.875494417863,0.907623604466,0.90980177717,0.897071086808,0.906403508772,0.0360724449881,0.0247654572333,0.0156786489864
1.35633333524,0.0895000298818,0.1014734876,0.30000000000000004,8000,,0.37275937203149379,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.37275937203149379, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",128,0.108695652174,0.1,0.1,0.1,0.1,0.1,0.0287846879688,0.00867472500236,0.00326217258037
1.86600001653,0.0796666542689,0.1,0.30000000000000004,8000,,1.9306977288832536,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832536, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.05010654246,0.00813768686827,1.88211657277e-17
2.23350000381,0.0969999631246,0.1,0.30000000000000004,8000,,10.0,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 10.0, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0600992584641,0.0118461868882,1.88211657277e-17
0.725333293279,0.0713333686193,0.116174875244,0.40000000000000002,8000,,1.0000000000000001e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.0000000000000001e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0380292007563,0.0176415132642,0.0358097580981
0.697000026703,0.0864999294281,0.116174875244,0.40000000000000002,8000,,5.1794746792312025e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 5.1794746792312025e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0194249996377,0.00958726555724,0.0358097580981
0.696333328883,0.0888332923253,0.116174875244,0.40000000000000002,8000,,2.6826957952797272e-08,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 2.6826957952797272e-08, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0292499181524,0.00970247927187,0.0358097580981
0.724166671435,0.0783333381017,0.116174875244,0.40000000000000002,8000,,1.389495494373136e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.389495494373136e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0559178660559,0.0152060676668,0.0358097580981
