mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
1.32800002893,0.00766666730245,0.690624034861,logistic,1.0,"(125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",282,0.7284914361,0.690519480519,0.72696969697,0.649090909091,0.755432900433,0.591363636364,0.444772237256,0.00292497537905,0.0552982036753
2.70866664251,0.0218333403269,0.774338546227,logistic,1.0,"(250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",268,0.788885751929,0.773917748918,0.751666666667,0.792316017316,0.774718614719,0.764329004329,0.959450911813,0.00929911227707,0.0138690743446
12.0828333298,0.026833375295,0.858398358791,logistic,1.0,"(500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",214,0.903015443748,0.839204830257,0.871259968102,0.85997265892,0.857331966279,0.818225108225,2.58079819676,0.00581428644541,0.0263062094358
1.86183337371,0.0191666682561,0.1,logistic,1.0,"(125, 125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",376,0.1,0.1,0.1,0.1,0.1,0.1,0.613353250432,0.00882070632799,1.79631206723e-17
2.24816668034,0.0268333355586,0.1,logistic,1.0,"(250, 250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",376,0.1,0.1,0.1,0.1,0.1,0.1,0.761736991377,0.0113050804612,2.12600172205e-17
4.64833331108,0.0398333470027,0.114359586317,logistic,1.0,"(500, 500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",365,0.1,0.1,0.1,0.186363636364,0.1,0.1,0.723866999969,0.00882076489159,0.0321550675912
2.17883340518,0.00533326466878,0.845281329879,logistic,0.31622776601683794,"(125,)",constant,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",235,0.846574935362,0.910117338802,0.823959899749,0.797744360902,0.855658464343,0.837174755069,1.07268304225,0.00149077276173,0.0344450156633
0.789166609446,0.00533338387807,0.836406429285,logistic,0.31622776601683794,"(250,)",constant,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",243,0.860348499708,0.805399863295,0.841618819777,0.841142629301,0.860658464343,0.808896103896,0.31769762182,0.000942754760524,0.022083736112
1.9393333594,0.00766666730245,0.901712215077,logistic,0.31622776601683794,"(500,)",constant,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",166,0.866192160243,0.88700387332,0.903031442242,0.922413989519,0.882360446571,0.950595807701,0.60705015258,0.000745390826194,0.0278377321859
2.0498333772,0.00883332888285,0.778528810762,logistic,0.31622776601683794,"(125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",265,0.754724261246,0.902245386193,0.778268398268,0.715,0.755627705628,0.764155844156,1.13849162406,0.00357839969328,0.0587922632937
