mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.0153333346049,0.124166727066,0.943290283458,ball_tree,1,manhattan,22,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22}",1345,0.962052859421,0.947006151743,0.915712007291,0.943612440191,0.945379357485,0.945905673274,0.0120784787568,0.0164460219746,0.0138381753055
0.00966668128967,0.130333304405,0.948974056063,ball_tree,1,manhattan,22,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22}",1065,0.966814764183,0.95631351105,0.920975165186,0.943612440191,0.950642515379,0.95545112782,0.00110556930013,0.0125654225324,0.0143764443208
0.00933329264323,0.12783340613,0.938355488599,ball_tree,1,manhattan,23,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23}",1471,0.952244246981,0.947006151743,0.906166552746,0.933850535429,0.94011619959,0.950905673274,0.00110555731739,0.00909969959361,0.0157756205006
0.0234999656677,0.110333323479,0.947433247362,ball_tree,1,manhattan,23,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23}",1121,0.962269309638,0.95631351105,0.91642971064,0.938850535429,0.955404420141,0.95545112782,0.0143846882561,0.0218835328189,0.0156566925322
0.0271666447322,0.097000002861,0.939883118877,ball_tree,1,manhattan,24,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24}",1443,0.952244246981,0.941742993848,0.915712007291,0.929305080884,0.944878104352,0.955667578036,0.0188009057775,0.0125300263454,0.013714509277
0.020666718483,0.1149999698,0.947364902819,ball_tree,1,manhattan,24,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24}",1135,0.962269309638,0.95631351105,0.920975165186,0.933850535429,0.955404420141,0.95545112782,0.0171529565405,0.0209682622438,0.0148226597338
0.0154999891917,0.115499973297,0.93660547369,ball_tree,1,manhattan,25,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25}",1499,0.957006151743,0.941742993848,0.901188197767,0.929305080884,0.93511619959,0.955429482798,0.0136472429711,0.0109201011111,0.0187832903717
0.0145000616709,0.12283329169,0.945610915623,ball_tree,1,manhattan,25,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25}",1233,0.962269309638,0.951050353156,0.920975165186,0.933850535429,0.945379357485,0.960213032581,0.0106104419085,0.0209555863263,0.0145538783748
0.0231666564941,0.0988334019979,0.936668723048,ball_tree,1,manhattan,26,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26}",1485,0.962269309638,0.946288448394,0.906188197767,0.924543176122,0.939878104352,0.940642515379,0.0200033967262,0.0132088417897,0.0176429296032
0.0148333708445,0.116666634878,0.944763241546,ball_tree,1,manhattan,26,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26}",1289,0.962269309638,0.951050353156,0.910950102529,0.938850535429,0.950141262247,0.95545112782,0.0117532930836,0.015965204551,0.0167266490785
0.0120000044505,0.123166600863,0.935861813172,ball_tree,1,manhattan,27,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27}",1513,0.957507404876,0.946288448394,0.906188197767,0.924543176122,0.939878104352,0.940642515379,0.00447209614954,0.0251224376433,0.0165272368262
0.0148333708445,0.11416665713,0.944844127387,ball_tree,1,manhattan,27,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27}",1275,0.962269309638,0.94650489861,0.916213260424,0.938612440191,0.950141262247,0.95545112782,0.0127202516966,0.0156781618682,0.0147996518466
0.024333357811,0.118999958038,0.933440177249,ball_tree,1,manhattan,28,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28}",1555,0.952244246981,0.941742993848,0.901642743222,0.924543176122,0.93511619959,0.945404420141,0.0160484810827,0.0225978638709,0.0166820343773
0.0213333765666,0.11299999555,0.944741045497,ball_tree,1,manhattan,28,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28}",1303,0.962269309638,0.94650489861,0.910950102529,0.938612440191,0.950141262247,0.960213032581,0.0181903561757,0.0176823957469,0.0171618630003
0.0151666402817,0.125500043233,0.927835379111,ball_tree,1,manhattan,29,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29}",1611,0.952745500114,0.941742993848,0.891834130781,0.919280018227,0.925592390066,0.935642515379,0.0151373567193,0.00485630821074,0.0194464250139
0.00966664155324,0.123500029246,0.940884374457,ball_tree,1,manhattan,29,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29}",1415,0.962269309638,0.94650489861,0.906404647984,0.938612440191,0.940617452723,0.950905673274,0.00159863549939,0.0197462629816,0.0173113838691
0.0216666062673,0.0931666692098,0.967549401637,ball_tree,1,minkowski,1,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1}",127,0.984711779449,0.94841991342,0.951071998177,0.971122123491,0.969949874687,0.980238095238,0.0185082711128,0.0164258182729,0.013651707846
0.00883332888285,0.110333363215,0.967549401637,ball_tree,1,minkowski,1,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1}",127,0.984711779449,0.94841991342,0.951071998177,0.971122123491,0.969949874687,0.980238095238,0.000687173022446,0.0223954038026,0.013651707846
0.0228334267934,0.0928332408269,0.960992589596,ball_tree,1,minkowski,2,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 2}",351,0.984711779449,0.957510822511,0.945091136933,0.944135338346,0.964686716792,0.969711779449,0.0199283597132,0.00909971560502,0.0142044697001
0.0306666294734,0.0961666901906,0.967549401637,ball_tree,1,minkowski,2,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 2}",127,0.984711779449,0.94841991342,0.951071998177,0.971122123491,0.969949874687,0.980238095238,0.0178854398024,0.015720631158,0.013651707846
0.0191665887833,0.0931667486827,0.961467155993,ball_tree,1,minkowski,3,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3}",323,0.989974937343,0.947748917749,0.941000227842,0.94030758715,0.964686716792,0.985238095238,0.0137649079667,0.0167672881371,0.0202081700387
0.0184998909632,0.10616672039,0.962259480878,ball_tree,1,minkowski,3,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3}",281,0.989974937343,0.947748917749,0.936000227842,0.950332649806,0.969448621554,0.980238095238,0.00944724161662,0.0148483535037,0.0191413006196
0.0141666730245,0.109000007312,0.959430556394,ball_tree,1,minkowski,4,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 4}",435,0.980166324903,0.942485759854,0.935783777626,0.943634085213,0.974711779449,0.980238095238,0.00944126392656,0.0174069050655,0.0191263073419
0.0123333533605,0.1131666104,0.965699225825,ball_tree,1,minkowski,4,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 4}",211,0.989974937343,0.952748917749,0.941263385737,0.959878104352,0.975213032581,0.975238095238,0.00713358643229,0.0136187764655,0.0162386327468
0.0151666800181,0.106333335241,0.959691341611,ball_tree,1,minkowski,5,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5}",421,0.980166324903,0.942485759854,0.940545682388,0.944614946457,0.97045112782,0.980238095238,0.0134215111849,0.0163265173569,0.0175585871353
0.0151665608088,0.120500087738,0.963012700987,ball_tree,1,minkowski,5,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5}",239,0.989974937343,0.942485759854,0.940545682388,0.949878104352,0.975213032581,0.980238095238,0.0138253482961,0.0169680929133,0.0195055344583
0.0123333930969,0.118999958038,0.955537405204,ball_tree,1,minkowski,6,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 6}",589,0.984711779449,0.942702210071,0.935783777626,0.939351788562,0.970187969925,0.96045112782,0.00882546788487,0.00991631107081,0.0178953116986
0.0268333355586,0.103999972343,0.961705067253,ball_tree,1,minkowski,6,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 6}",309,0.995238095238,0.937940305309,0.941263385737,0.954878104352,0.970187969925,0.970714285714,0.0147581719538,0.0188590916169,0.0197075225224
